GMT,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004,meuse004
18-7-2021 04:00,0,0,0.07,0.01,0,0.01,0,0.04,0,0,0,1.14,0,0.01,0.08,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01
18-7-2021 05:00,0,0,0.08,0,0,0.01,0,0.04,0,0,0,1.14,0,0.01,0.09,0,0.02,0.01,0,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0,0.01,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0
18-7-2021 06:00,0,0,0.08,0.01,0,0.01,0,0.04,0,0,0,1.14,0,0.01,0.09,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01
18-7-2021 07:00,0,0,0.04,0.11,0,0,0,0.1,0,0.03,0.03,0.29,0.01,0,0.08,0,0.01,0,0,0,0.01,0.1,0.1,0.19,0.1,0,0,0.14,0.01,0.05,0,0,0.11,0,0,0,0.02,0,0,0,0.01,0,0,0,0.11,0.02,0,0,0,0.03
18-7-2021 08:00,0,0,0.03,0.11,0,0,0,0.1,0,0.03,0.03,0.29,0.01,0,0.08,0,0.01,0,0,0,0.01,0.1,0.1,0.18,0.1,0,0,0.14,0.01,0.05,0,0,0.11,0,0,0,0.02,0,0,0,0.01,0,0,0,0.11,0.02,0,0,0,0.03
18-7-2021 09:00,0,0,0.04,0.12,0,0,0,0.1,0,0.03,0.03,0.29,0.01,0,0.08,0,0.02,0,0,0,0.01,0.1,0.1,0.19,0.1,0,0,0.14,0.01,0.05,0,0,0.12,0,0.01,0,0.02,0,0,0,0.02,0,0,0,0.11,0.02,0.01,0,0,0.03
18-7-2021 10:00,0,0,0.03,0.11,0,0,0,0.1,0,0.03,0.03,0.29,0.01,0,0.08,0,0.01,0,0,0,0.01,0.09,0.1,0.18,0.1,0,0,0.14,0.01,0.05,0,0,0.11,0,0,0,0.02,0,0,0,0.01,0,0,0,0.1,0.02,0,0,0,0.03
18-7-2021 11:00,0,0,0.04,0.12,0,0,0,0.1,0,0.03,0.03,0.29,0.01,0,0.08,0,0.01,0,0,0,0.01,0.1,0.1,0.18,0.1,0,0,0.14,0.01,0.05,0,0.01,0.11,0,0,0,0.02,0,0,0,0.01,0,0,0,0.11,0.02,0,0,0,0.03
18-7-2021 12:00,0,0,0.03,0.11,0,0,0,0.1,0,0.03,0.03,0.29,0.01,0,0.08,0,0.01,0,0,0,0.01,0.09,0.1,0.18,0.09,0,0,0.14,0.01,0.05,0,0,0.11,0,0,0,0.02,0,0,0,0.01,0,0,0,0.11,0.02,0,0,0,0.03
18-7-2021 13:00,0,0,0.02,0.09,0,0,0.01,0.16,0,0.16,0.04,0.13,0.02,0,0.18,0,0.03,0,0,0,0.03,0.27,0.25,0.12,0.11,0,0,0.44,0.06,0.03,0,0.01,0.86,0,0,0,0,0,0,0,0,0,0,0,0.06,0.13,0,0,0,0
18-7-2021 14:00,0,0,0.02,0.1,0,0,0.01,0.16,0,0.16,0.04,0.13,0.02,0,0.18,0,0.03,0,0,0,0.03,0.27,0.25,0.12,0.11,0,0,0.44,0.06,0.04,0,0.01,0.86,0,0,0,0,0,0,0,0,0,0,0,0.06,0.13,0,0,0,0
18-7-2021 15:00,0,0,0.02,0.1,0,0,0.01,0.16,0,0.17,0.04,0.13,0.02,0,0.18,0,0.04,0,0,0,0.03,0.27,0.25,0.12,0.11,0,0,0.45,0.06,0.04,0,0.01,0.86,0,0,0,0,0,0,0,0,0,0,0,0.06,0.13,0.01,0,0,0
18-7-2021 16:00,0,0,0.02,0.09,0,0,0.01,0.16,0,0.16,0.04,0.12,0.02,0,0.17,0,0.03,0,0,0,0.03,0.26,0.25,0.12,0.11,0,0,0.44,0.06,0.03,0,0.01,0.85,0,0,0,0,0,0,0,0,0,0,0,0.06,0.12,0,0,0,0
18-7-2021 17:00,0,0,0.02,0.1,0,0,0.01,0.16,0,0.16,0.04,0.13,0.02,0,0.18,0,0.04,0,0,0,0.03,0.27,0.25,0.12,0.11,0,0,0.44,0.06,0.04,0,0.01,0.86,0,0,0,0,0,0,0,0,0,0,0,0.06,0.13,0.01,0,0,0
18-7-2021 18:00,0,0,0.02,0.09,0,0,0.01,0.16,0,0.16,0.04,0.13,0.02,0,0.17,0,0.03,0,0,0,0.03,0.27,0.25,0.12,0.11,0,0,0.44,0.06,0.03,0,0.01,0.86,0,0,0,0,0,0,0,0,0,0,0,0.06,0.13,0,0,0,0
18-7-2021 19:00,0,0,0,0,0,0,0,0.01,0,0.01,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0,0,0,0,0,0.01,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-7-2021 20:00,0,0,0,0,0,0,0,0.01,0,0.01,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0,0,0,0,0.01,0.01,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-7-2021 21:00,0,0,0,0,0,0,0,0.01,0,0.01,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0,0,0,0,0,0.01,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-7-2021 22:00,0,0,0,0,0,0,0,0.01,0,0.01,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0,0,0,0,0,0.01,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-7-2021 23:00,0,0,0,0,0,0,0,0.01,0,0.01,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0,0,0,0,0.01,0.01,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-7-2021 00:00,0,0,0,0,0,0,0,0.01,0,0.01,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0.05,0.02,0,0,0,0,0,0.01,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-7-2021 01:00,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.45,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-7-2021 02:00,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.45,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-7-2021 03:00,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.45,0,0.01,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-7-2021 04:00,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.45,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-7-2021 05:00,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.45,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-7-2021 06:00,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.45,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-7-2021 07:00,0,0,0,0.11,0,0,0.06,0.03,0,0.12,0.03,0.16,0,0,0,0,0,0,0,0,0,0.07,0.08,0.18,0.01,0,0.05,0,0,0.24,0,0.04,0.19,0.12,0,0,0.03,0,0.01,0,0,0,0,0,0.04,0.07,0.06,0,0,0.02
19-7-2021 08:00,0,0,0,0.11,0,0,0.06,0.03,0,0.12,0.03,0.16,0,0,0,0,0,0,0,0,0,0.07,0.08,0.18,0.01,0,0.05,0,0,0.23,0,0.04,0.19,0.12,0,0,0.03,0,0.01,0,0,0,0,0,0.04,0.07,0.06,0,0,0.02
19-7-2021 09:00,0,0,0,0.11,0,0,0.06,0.03,0,0.12,0.03,0.16,0,0,0,0,0,0,0,0,0.01,0.08,0.08,0.18,0.01,0,0.05,0,0,0.24,0,0.04,0.19,0.12,0,0,0.03,0,0.01,0,0,0,0,0,0.04,0.07,0.07,0,0,0.02
19-7-2021 10:00,0,0,0,0.11,0,0,0.06,0.03,0,0.12,0.03,0.16,0,0,0,0,0,0,0,0,0,0.07,0.08,0.18,0.01,0,0.04,0,0,0.23,0,0.04,0.19,0.12,0,0,0.03,0,0.01,0,0,0,0,0,0.03,0.07,0.06,0,0,0.02
19-7-2021 11:00,0,0,0,0.11,0,0,0.06,0.03,0,0.12,0.03,0.16,0,0,0,0,0,0,0,0,0.01,0.07,0.08,0.18,0.01,0,0.05,0,0,0.23,0,0.04,0.19,0.12,0,0,0.03,0,0.01,0,0,0,0,0,0.04,0.07,0.07,0,0,0.02
19-7-2021 12:00,0,0,0,0.11,0,0,0.06,0.03,0,0.12,0.03,0.16,0,0,0,0,0,0,0,0,0,0.07,0.08,0.18,0.01,0,0.05,0,0,0.23,0,0.04,0.19,0.12,0,0,0.03,0,0.01,0,0,0,0,0,0.04,0.07,0.06,0,0,0.02
19-7-2021 13:00,0,0,0,0.32,0,0,0.04,0.3,0,0.09,0.1,0.89,0,0,0,0.02,0,0,0,0,0,0.05,0.85,0.78,0,0,0.09,0,0,0.62,0,0.02,0.94,0.07,0,0,0.21,0,0.04,0,0,0,0,0,0.03,0.28,0.06,0,0.03,0.18
19-7-2021 14:00,0,0,0,0.32,0,0,0.04,0.3,0,0.09,0.1,0.88,0,0,0,0.02,0,0,0,0,0,0.05,0.84,0.78,0,0,0.09,0,0,0.62,0,0.02,0.94,0.07,0,0,0.21,0,0.04,0,0,0,0,0,0.03,0.28,0.06,0,0.03,0.17
19-7-2021 15:00,0,0,0,0.32,0,0,0.04,0.3,0,0.1,0.1,0.89,0,0,0,0.02,0,0,0,0,0,0.05,0.85,0.78,0,0,0.09,0,0,0.62,0,0.03,0.94,0.08,0,0,0.21,0,0.04,0,0,0,0,0,0.04,0.29,0.06,0,0.03,0.18
19-7-2021 16:00,0,0,0,0.32,0,0,0.04,0.29,0,0.09,0.1,0.88,0,0,0,0.02,0,0,0,0,0,0.05,0.84,0.78,0,0,0.09,0,0,0.62,0,0.02,0.94,0.07,0,0,0.21,0,0.04,0,0,0,0,0,0.03,0.28,0.06,0,0.03,0.17
19-7-2021 17:00,0,0,0,0.32,0,0,0.04,0.3,0,0.09,0.1,0.89,0,0,0,0.02,0,0,0,0,0,0.05,0.85,0.78,0,0,0.09,0,0,0.62,0,0.03,0.94,0.08,0,0,0.21,0,0.04,0,0,0,0,0,0.04,0.28,0.06,0,0.03,0.18
19-7-2021 18:00,0,0,0,0.32,0,0,0.04,0.3,0,0.09,0.1,0.88,0,0,0,0.02,0,0,0,0,0,0.05,0.84,0.78,0,0,0.09,0,0,0.62,0,0.02,0.94,0.07,0,0,0.21,0,0.04,0,0,0,0,0,0.03,0.28,0.06,0,0.03,0.17
19-7-2021 19:00,0,0,0,0.18,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0.3,0.18,0,0,0,0,0.01,0.84,0,0,0.06,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
19-7-2021 20:00,0,0,0,0.18,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.3,0.18,0,0,0,0,0.01,0.84,0,0,0.06,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
19-7-2021 21:00,0,0,0,0.18,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0,0.3,0.18,0,0,0.01,0,0.01,0.85,0,0,0.06,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0.01,0,0,0,0
19-7-2021 22:00,0,0,0,0.17,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.3,0.18,0,0,0,0,0,0.84,0,0,0.06,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
19-7-2021 23:00,0,0,0,0.18,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0.3,0.18,0,0,0,0,0.01,0.84,0,0,0.06,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
20-7-2021 00:00,0,0,0,0.18,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.3,0.18,0,0,0,0,0.01,0.84,0,0,0.06,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
20-7-2021 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.35,0.02,0.07,0,0,0,0,0,0.05,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.56
20-7-2021 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.34,0.01,0.07,0,0,0,0,0,0.05,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.56
20-7-2021 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.35,0.02,0.07,0,0,0,0,0.01,0.05,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0,0.57
20-7-2021 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.34,0.02,0.07,0,0,0,0,0,0.05,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.56
20-7-2021 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.34,0.02,0.07,0,0,0,0,0.01,0.05,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.57
20-7-2021 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.35,0.02,0.07,0,0,0,0,0,0.05,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.56
20-7-2021 07:00,0,0,0,0.06,0.01,0.01,0.08,0.4,0,0.02,0,0.16,0,0,0,0.01,0,0,0,0,0.79,0.17,0.13,0.25,0.03,0,0,0,0,0.15,0,0.05,0.05,0.38,0,0,0.54,0,0.04,0,0,0,0,0,0.05,0.84,0.33,0,0,0.94
20-7-2021 08:00,0,0,0,0.05,0.01,0.01,0.07,0.4,0,0.02,0,0.16,0,0,0,0.01,0,0,0,0,0.79,0.17,0.13,0.25,0.03,0,0,0,0,0.15,0,0.06,0.05,0.38,0,0.01,0.54,0,0.04,0,0,0,0,0,0.05,0.84,0.33,0,0,0.94
20-7-2021 09:00,0,0,0,0.06,0.01,0.01,0.08,0.4,0,0.02,0,0.16,0,0,0,0.02,0,0,0,0,0.79,0.17,0.13,0.25,0.03,0,0,0,0,0.15,0,0.06,0.06,0.38,0,0,0.54,0,0.04,0,0,0.01,0,0,0.05,0.84,0.33,0,0,0.94
20-7-2021 10:00,0,0,0,0.05,0,0,0.07,0.4,0,0.02,0,0.16,0,0,0,0.01,0,0,0,0,0.79,0.17,0.13,0.24,0.03,0,0,0,0,0.14,0,0.05,0.05,0.38,0,0,0.54,0,0.04,0,0,0,0,0,0.05,0.84,0.33,0,0,0.94
20-7-2021 11:00,0,0,0,0.06,0.01,0.01,0.08,0.4,0,0.02,0,0.16,0,0,0,0.01,0,0,0,0,0.79,0.17,0.13,0.25,0.03,0,0,0,0,0.15,0,0.06,0.05,0.38,0,0.01,0.55,0,0.04,0,0,0,0,0,0.05,0.84,0.33,0,0,0.94
20-7-2021 12:00,0,0,0,0.05,0.01,0,0.07,0.4,0,0.02,0,0.16,0,0,0,0.01,0,0,0,0,0.79,0.17,0.13,0.25,0.03,0,0,0,0,0.15,0,0.05,0.05,0.38,0,0,0.54,0,0.04,0,0,0,0,0,0.05,0.84,0.33,0,0,0.94
20-7-2021 13:00,0,0.03,0,0.34,0,0.05,0.57,0.63,0,0.02,0,1.42,0,0,0,0.03,0,0.01,0,0,0.63,0.21,0.28,0.42,0.58,0,0,0,0,0.8,0,0.02,0.07,0.67,0,0,1.62,0,1.01,0,0,0,0,0,0.64,0.48,0.69,0,0,0.57
20-7-2021 14:00,0,0.03,0,0.34,0.01,0.05,0.57,0.63,0,0.02,0,1.42,0,0,0,0.03,0,0.01,0,0,0.63,0.21,0.28,0.42,0.58,0,0,0,0,0.79,0,0.02,0.06,0.67,0,0,1.62,0,1,0,0,0,0,0,0.64,0.48,0.69,0,0,0.57
20-7-2021 15:00,0,0.03,0,0.34,0.01,0.05,0.57,0.64,0,0.02,0,1.42,0,0,0,0.03,0,0.01,0,0,0.63,0.21,0.28,0.42,0.58,0,0,0,0,0.8,0,0.02,0.07,0.67,0,0,1.62,0,1.01,0,0,0,0,0,0.64,0.48,0.69,0,0,0.57
20-7-2021 16:00,0,0.03,0,0.34,0,0.05,0.57,0.63,0,0.02,0,1.42,0,0,0,0.03,0,0.01,0,0,0.63,0.21,0.28,0.42,0.57,0,0,0,0,0.79,0,0.01,0.06,0.67,0,0,1.62,0,1,0,0,0,0,0,0.64,0.47,0.69,0,0,0.57
20-7-2021 17:00,0,0.03,0,0.34,0.01,0.05,0.57,0.63,0,0.02,0,1.42,0,0,0,0.03,0,0.01,0,0,0.63,0.21,0.28,0.42,0.58,0,0,0,0,0.79,0,0.02,0.07,0.67,0,0,1.62,0,1.01,0,0,0,0,0,0.64,0.48,0.69,0,0,0.57
20-7-2021 18:00,0,0.03,0,0.34,0,0.05,0.57,0.63,0,0.02,0,1.42,0,0,0,0.03,0,0.01,0,0,0.63,0.21,0.28,0.42,0.57,0,0,0,0,0.79,0,0.02,0.07,0.67,0,0,1.62,0,1,0,0,0,0,0,0.64,0.48,0.69,0,0,0.57
20-7-2021 19:00,0,0,0,0.01,0,0.01,0,0.55,0,0,0,0.26,0,0,0,0.1,0,0,0,0,0.01,0.06,0.01,0.5,0.03,0,0,0,0,0.03,0,0,0.01,0.12,0,0,0.19,0,0.02,0,0,0,0,0,0.1,0.03,0.02,0,0,0.04
20-7-2021 20:00,0,0,0,0.01,0,0.01,0,0.55,0,0,0,0.26,0,0,0,0.1,0,0,0,0,0.01,0.05,0.01,0.5,0.03,0,0,0,0,0.03,0,0,0.01,0.13,0,0,0.18,0,0.02,0,0,0,0,0,0.1,0.03,0.02,0,0,0.03
20-7-2021 21:00,0,0,0,0.01,0.01,0.02,0,0.55,0,0,0,0.26,0,0,0,0.1,0,0,0,0,0.01,0.06,0.01,0.5,0.03,0,0,0,0,0.03,0,0,0.02,0.13,0,0,0.19,0,0.02,0,0,0,0,0,0.1,0.03,0.03,0,0,0.04
20-7-2021 22:00,0,0,0,0.01,0,0.01,0,0.55,0,0,0,0.25,0,0,0,0.1,0,0,0,0,0.01,0.05,0.01,0.5,0.03,0,0,0,0,0.03,0,0,0.01,0.12,0,0,0.18,0,0.02,0,0,0,0,0,0.09,0.03,0.02,0,0,0.03
20-7-2021 23:00,0,0,0,0.01,0,0.01,0.01,0.55,0,0,0,0.26,0,0,0,0.1,0,0,0,0,0.01,0.05,0.01,0.5,0.03,0,0,0,0,0.03,0,0,0.02,0.13,0,0,0.19,0,0.02,0,0,0,0,0,0.1,0.03,0.03,0,0,0.04
21-7-2021 00:00,0,0,0,0.01,0,0.01,0,0.55,0,0,0,0.26,0,0,0,0.1,0,0,0,0,0.01,0.06,0.01,0.5,0.03,0,0,0,0,0.03,0,0,0.01,0.12,0,0,0.18,0,0.02,0,0,0,0,0,0.09,0.03,0.02,0,0,0.04
21-7-2021 01:00,0,0,0.19,0.07,0.47,0.21,0.94,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.28,0.05,0,0,0,0,0.05,0,0,0,0.16,0,0,0.15,0,0,0,0,0.24,0,0,0,0,0.03,0,0,0
21-7-2021 02:00,0,0,0.19,0.07,0.47,0.21,0.94,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0.27,0.05,0,0,0,0,0.05,0,0,0,0.15,0,0,0.15,0,0,0,0,0.24,0,0,0,0,0.02,0,0,0
21-7-2021 03:00,0,0,0.19,0.07,0.47,0.21,0.94,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0.28,0.05,0,0,0,0,0.05,0,0,0.01,0.16,0,0,0.16,0,0.01,0,0,0.24,0,0,0,0,0.03,0,0,0
21-7-2021 04:00,0,0,0.19,0.06,0.47,0.2,0.93,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.28,0.05,0,0,0,0,0.05,0,0,0,0.15,0,0,0.15,0,0,0,0,0.24,0,0,0,0,0.03,0,0,0
21-7-2021 05:00,0,0,0.19,0.07,0.47,0.21,0.94,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0.28,0.05,0,0,0,0,0.05,0,0,0.01,0.15,0,0,0.15,0,0.01,0,0,0.24,0,0,0,0,0.03,0,0,0
